customer_id,signup_date,age_group,gender,city,customer_type,loyalty_tier
C2627,07/07/2022,36-45,Male,Newcastle,New,Bronze
C2628,12/04/2021,26-35,Female,Sheffield,New,Bronze
C2629,04/01/2020,26-35,Male,Glasgow,New,Silver
C2630,29/09/2022,26-35,Female,Leicester,New,Silver
C2631,13/08/2022,26-35,Male,Nottingham,New,Bronze
C2632,20/06/2024,26-35,Male,Leeds,New,Silver
C2633,22/01/2023,26-35,Male,Sheffield,Returning,Bronze
C2634,15/03/2021,36-45,Female,Leeds,New,Silver
C2635,12/06/2020,26-35,Female,Leeds,Returning,Bronze
C2636,08/11/2022,26-35,Male,Liverpool,New,Silver
C2637,09/07/2023,18-25,Female,Sheffield,New,Silver
C2638,24/07/2022,18-25,Female,Bristol,Returning,Bronze
C2639,16/12/2023,36-45,Male,Leicester,New,Bronze
C2640,17/05/2022,18-25,Male,Birmingham,Returning,Bronze
C2641,26/03/2024,56-65,Female,Birmingham,New,Bronze
C2642,02/11/2020,46-55,Male,Southampton,New,Bronze
C2643,07/07/2021,26-35,Female,Leicester,Returning,Silver
C2644,23/05/2022,18-25,Male,Birmingham,Returning,Bronze
C2645,27/01/2021,36-45,Female,Leeds,Returning,Bronze
C2646,05/03/2021,46-55,Male,Leeds,New,Bronze
C2647,17/07/2020,46-55,Female,Bristol,Returning,Bronze
C2648,21/01/2023,36-45,Male,Nottingham,Returning,Silver
C2649,18/04/2022,36-45,Male,Leicester,New,Bronze
C2650,30/11/2022,26-35,Male,Cardiff,Returning,Silver
C2651,07/07/2021,36-45,Female,Belfast,Returning,Silver
C2652,28/07/2021,18-25,Female,Cardiff,New,Silver
C2653,12/05/2020,26-35,Female,Sheffield,New,Silver
C2654,24/04/2023,26-35,Male,Leicester,Returning,Bronze
C2655,23/06/2023,26-35,Male,Sheffield,Returning,Bronze
C2656,09/09/2022,46-55,Male,Belfast,New,Silver
C2657,02/10/2020,18-25,Male,Manchester,Returning,Bronze
C2658,21/10/2021,26-35,Male,Manchester,New,Gold
C2659,18/09/2021,18-25,Male,London,New,Silver
C2660,14/09/2021,26-35,Female,London,Returning,Bronze
C2661,22/02/2023,18-25,Female,Glasgow,New,Bronze
C2662,26/06/2022,36-45,Male,London,New,Bronze
C2663,28/03/2021,46-55,Female,Manchester,New,Silver
C2664,08/10/2021,36-45,Female,Birmingham,Returning,Silver
C2665,08/09/2020,26-35,Female,London,Returning,Silver
C2666,12/04/2024,36-45,Female,Nottingham,Returning,Bronze
C2667,23/11/2020,18-25,Female,Edinburgh,New,Silver
C2668,26/02/2021,26-35,Prefer not to say,Birmingham,New,Silver
C2669,01/07/2021,46-55,Female,Newcastle,New,Bronze
C2670,04/04/2023,36-45,Female,Liverpool,New,Silver
C2671,04/10/2020,18-25,Male,Edinburgh,New,Gold
C2672,14/02/2024,26-35,Female,Cardiff,New,Silver
C2673,01/06/2021,18-25,Female,Belfast,New,Gold
C2674,24/10/2023,26-35,Female,Birmingham,Returning,Bronze
C2675,29/09/2020,36-45,Male,Leeds,New,Gold
C2676,11/08/2023,36-45,Male,Nottingham,New,Silver
C2677,13/06/2022,36-45,Male,Southampton,New,Bronze
C2678,01/07/2020,18-25,Female,Birmingham,New,Silver
C2679,17/10/2023,18-25,Male,Leicester,New,Bronze
C2680,19/05/2020,46-55,Male,Birmingham,Returning,Bronze
C2681,01/04/2024,18-25,Male,Edinburgh,Returning,Silver
C2682,26/08/2021,26-35,Male,Leicester,New,Bronze
C2683,07/07/2022,26-35,Male,Glasgow,New,Silver
C2684,10/03/2022,65+,Male,London,New,Gold
C2685,08/03/2022,56-65,Male,Southampton,New,Silver
C2686,14/09/2021,65+,Male,Liverpool,New,Bronze
C2687,08/01/2024,46-55,Female,Leicester,New,Bronze
C2688,21/08/2022,26-35,Male,London,Returning,Bronze
C2689,13/08/2020,18-25,Female,Leicester,New,Bronze
C2690,13/05/2021,26-35,Male,Nottingham,Returning,Silver
C2691,06/12/2023,18-25,Female,Nottingham,New,Bronze
C2692,29/09/2021,56-65,Female,Liverpool,New,Gold
C2693,25/10/2023,18-25,Female,Southampton,Returning,Bronze
C2694,04/01/2023,18-25,Female,Edinburgh,Returning,Bronze
C2695,28/04/2021,36-45,Male,Birmingham,New,Bronze
C2696,27/09/2022,18-25,Male,Edinburgh,Returning,Bronze
C2697,31/03/2023,56-65,Male,Leeds,Returning,Silver
C2698,06/05/2022,36-45,Male,Cardiff,New,Gold
C2699,20/02/2023,26-35,Female,Liverpool,Returning,Bronze
C2700,18/06/2021,26-35,Male,Birmingham,New,Silver
C2701,05/08/2022,46-55,Female,Leeds,Returning,Silver
C2702,26/07/2023,46-55,Female,Edinburgh,New,Bronze
C2703,11/08/2020,56-65,Female,Newcastle,New,Bronze
C2704,15/12/2023,26-35,Female,Bristol,Returning,Silver
C2705,28/06/2022,26-35,Female,Edinburgh,Returning,Gold
C2706,16/11/2020,56-65,Prefer not to say,Southampton,New,Bronze
C2707,26/05/2022,18-25,Female,Edinburgh,New,Silver
C2708,03/11/2022,18-25,Male,Cardiff,New,Bronze
C2709,18/08/2020,26-35,Female,Sheffield,New,Bronze
C2710,14/07/2021,46-55,Female,Edinburgh,Returning,Bronze
C2711,18/08/2022,36-45,Female,Manchester,New,Silver
C2712,15/05/2020,36-45,Female,Newcastle,New,Bronze
C2713,31/05/2022,26-35,Male,Glasgow,Returning,Bronze
C2714,16/06/2023,46-55,Male,Birmingham,Returning,Silver
C2715,03/01/2022,26-35,Male,Cardiff,Returning,Silver
C2716,08/09/2022,26-35,Male,Liverpool,Returning,Gold
C2717,01/06/2024,18-25,Female,Belfast,Returning,Gold
C2718,12/12/2020,26-35,Female,Leeds,Returning,Silver
C2719,24/04/2021,26-35,Female,Nottingham,Returning,Bronze
C2720,15/06/2024,46-55,Female,Cardiff,New,Bronze
C2721,03/12/2021,36-45,Female,Nottingham,New,Bronze
C2722,28/07/2021,36-45,Female,Edinburgh,New,Bronze
C2723,16/07/2020,65+,Male,Edinburgh,New,Bronze
C2724,02/01/2021,36-45,Prefer not to say,Leeds,Returning,Gold
C2725,22/03/2023,36-45,Female,Edinburgh,New,Silver
C2726,11/10/2021,65+,Female,Edinburgh,New,Silver
C2727,23/06/2023,18-25,Male,Leicester,Returning,Silver
C2728,04/06/2021,65+,Male,Cardiff,New,Silver
C2729,25/12/2020,36-45,Female,Sheffield,New,Bronze
C2730,28/04/2020,18-25,Female,London,Returning,Bronze
C2731,18/08/2023,36-45,Female,Belfast,New,Bronze
C2732,01/07/2021,18-25,Male,Leeds,New,Bronze
C2733,18/06/2021,26-35,Non-binary,Sheffield,New,Bronze
C2734,27/11/2022,36-45,Male,Leeds,Returning,Gold
C2735,08/01/2021,46-55,Female,Belfast,Returning,Bronze
C2736,01/04/2023,26-35,Female,Leicester,New,Silver
C2737,04/12/2023,18-25,Female,London,New,Bronze
C2738,01/11/2020,56-65,Female,Bristol,New,Silver
C2739,17/05/2023,36-45,Female,Belfast,Returning,Silver
C2740,17/07/2020,56-65,Female,Leicester,New,Bronze
C2741,22/07/2023,18-25,Female,Sheffield,New,Silver
C2742,17/06/2022,26-35,Male,Belfast,Returning,Silver
C2743,01/12/2023,46-55,Male,Cardiff,Returning,Gold
C2744,17/06/2022,26-35,Female,Southampton,Returning,Silver
C2745,04/03/2022,46-55,Male,Manchester,New,Bronze
C2746,18/02/2024,18-25,Female,Leicester,Returning,Bronze
C2747,28/08/2021,26-35,Male,Sheffield,New,Silver
C2748,02/01/2024,46-55,Male,Newcastle,New,Silver
C2749,03/01/2023,56-65,Male,Glasgow,New,Gold
C2750,09/01/2020,26-35,Female,Cardiff,Returning,Bronze
C2751,06/05/2020,46-55,Female,Southampton,New,Bronze
C2752,29/12/2020,36-45,Male,London,Returning,Silver
C2753,22/08/2022,46-55,Female,Edinburgh,New,Bronze
C2754,18/02/2020,46-55,Male,Belfast,Returning,Bronze
C2755,20/02/2020,26-35,Female,Newcastle,New,Bronze
C2756,18/06/2021,36-45,Male,Newcastle,New,Bronze
C2757,07/12/2021,18-25,Female,Leicester,New,Silver
C2758,27/06/2022,18-25,Male,Sheffield,New,Bronze
C2759,20/12/2022,18-25,Male,Leeds,Returning,Silver
C2760,13/11/2023,56-65,Male,Leeds,Returning,Bronze
C2761,27/04/2020,46-55,Male,Nottingham,Returning,Silver
C2762,17/04/2022,36-45,Non-binary,London,Returning,Bronze
C2763,28/03/2024,36-45,Female,Manchester,Returning,Bronze
C2764,10/08/2023,36-45,Female,Glasgow,New,Gold
C2765,07/01/2020,46-55,Male,Glasgow,Returning,Silver
C2766,20/04/2024,26-35,Female,Sheffield,New,Gold
C2767,26/10/2023,18-25,Male,Edinburgh,New,Gold
C2768,31/05/2022,36-45,Male,Manchester,Returning,Silver
C2769,12/10/2021,26-35,Female,Liverpool,New,Bronze
C2770,12/10/2023,46-55,Male,Cardiff,Returning,Silver
C2771,18/08/2020,36-45,Female,Cardiff,Returning,Bronze
C2772,06/02/2020,56-65,Male,Edinburgh,New,Bronze
C2773,11/11/2023,46-55,Male,Cardiff,Returning,Bronze
C2774,04/03/2024,36-45,Male,Leeds,Returning,Bronze
C2775,24/10/2022,26-35,Male,London,New,Bronze
C2776,05/07/2020,18-25,Male,Sheffield,Returning,Gold
C2777,10/08/2021,36-45,Female,Bristol,New,Silver
C2778,23/08/2020,26-35,Female,Newcastle,New,Gold
C2779,14/08/2021,26-35,Female,London,New,Bronze
C2780,06/03/2024,46-55,Female,Glasgow,New,Gold
C2781,11/02/2020,18-25,Female,Cardiff,Returning,Gold
C2782,19/04/2020,36-45,Female,Edinburgh,New,Gold
C2783,16/11/2022,36-45,Male,Nottingham,New,Bronze
C2784,05/09/2022,26-35,Male,Leicester,New,Gold
C2785,02/03/2023,36-45,Female,Birmingham,Returning,Silver
C2786,29/11/2023,26-35,Male,Birmingham,New,Silver
C2787,13/05/2022,36-45,Female,Cardiff,Returning,Bronze
C2788,14/11/2021,46-55,Male,London,New,Gold
C2789,22/02/2022,56-65,Female,Leicester,New,Silver
C2790,18/10/2021,36-45,Male,Belfast,Returning,Silver
C2791,26/03/2023,56-65,Male,Manchester,New,Silver
C2792,12/12/2023,46-55,Male,Nottingham,New,Bronze
C2793,09/10/2020,36-45,Male,London,New,Bronze
C2794,22/08/2021,26-35,Female,Bristol,New,Bronze
C2795,29/03/2021,56-65,Male,Nottingham,Returning,Bronze
C2796,28/04/2024,18-25,Male,Bristol,New,Silver
C2797,20/11/2022,56-65,Female,Belfast,New,Bronze
C2798,23/04/2023,65+,Male,Nottingham,Returning,Gold
C2799,08/08/2020,65+,Male,Cardiff,New,Silver
C2800,11/04/2023,26-35,Male,Birmingham,Returning,Bronze
C2801,29/11/2022,36-45,Male,Nottingham,Returning,Gold
C2802,10/04/2022,26-35,Female,Newcastle,New,Silver
C2803,02/01/2022,36-45,Male,Cardiff,New,Gold
C2804,05/07/2021,56-65,Male,London,Returning,Silver
C2805,11/08/2022,26-35,Female,Leicester,Returning,Bronze
C2806,16/03/2023,36-45,Male,Leicester,Returning,Bronze
C2807,17/06/2024,26-35,Female,Belfast,New,Silver
C2808,10/07/2021,26-35,Male,Belfast,Returning,Silver
C2809,28/01/2024,26-35,Prefer not to say,Sheffield,New,Silver
C2810,03/06/2020,56-65,Male,Birmingham,Returning,Bronze
C2811,31/01/2023,36-45,Female,Bristol,Returning,Bronze
C2812,27/06/2024,36-45,Male,Liverpool,New,Silver
C2813,15/01/2024,56-65,Female,Manchester,New,Gold
C2814,27/11/2023,36-45,Male,Leeds,New,Gold
C2815,09/02/2020,26-35,Female,Birmingham,New,Bronze
C2816,25/08/2023,46-55,Female,Bristol,Returning,Silver
C2817,05/06/2020,56-65,Male,Sheffield,New,Silver
C2818,16/02/2020,46-55,Male,Leeds,New,Silver
C2819,20/03/2024,36-45,Male,Southampton,Returning,Gold
C2820,24/08/2023,26-35,Female,Birmingham,Returning,Silver
C2821,12/08/2020,36-45,Male,Birmingham,Returning,Bronze
C2822,04/02/2022,36-45,Female,Bristol,New,Silver
C2823,13/03/2020,18-25,Male,Southampton,New,Bronze
C2824,03/06/2022,36-45,Female,Belfast,Returning,Silver
C2825,25/12/2020,56-65,Female,Nottingham,New,Silver
C2826,08/10/2021,46-55,Male,Leeds,New,Bronze
C2827,05/07/2023,46-55,Female,Bristol,New,Silver
C2828,24/04/2020,18-25,Female,London,New,Bronze
C2829,04/06/2020,18-25,Female,Birmingham,New,Bronze
C2830,23/09/2020,46-55,Male,Cardiff,Returning,Bronze
C2831,23/09/2021,18-25,Female,Bristol,Returning,Gold
C2832,07/09/2022,65+,Male,Newcastle,New,Bronze
C2833,19/08/2020,36-45,Male,Manchester,New,Silver
C2834,09/06/2020,36-45,Female,Edinburgh,Returning,Bronze
C2835,30/01/2024,26-35,Female,Southampton,New,Bronze
C2836,25/07/2022,46-55,Male,London,New,Silver
C2837,29/09/2021,56-65,Male,Nottingham,Returning,Bronze
C2838,13/11/2022,18-25,Female,Sheffield,Returning,Silver
C2839,13/11/2023,26-35,Female,Sheffield,New,Bronze
C2840,21/03/2023,65+,Male,Edinburgh,Returning,Silver
C2841,18/12/2020,65+,Female,Leeds,Returning,Gold
C2842,15/01/2022,26-35,Female,Liverpool,New,Silver
C2843,20/02/2023,36-45,Female,Manchester,New,Bronze
C2844,22/04/2024,26-35,Female,Bristol,New,Gold
C2845,10/01/2020,26-35,Female,Bristol,New,Bronze
C2846,20/02/2020,46-55,Female,Belfast,Returning,Bronze
C2847,16/07/2021,36-45,Male,Edinburgh,New,Bronze
C2848,21/09/2023,36-45,Male,Glasgow,Returning,Silver
C2849,23/10/2021,36-45,Male,Edinburgh,Returning,Silver
C2850,20/07/2021,56-65,Male,Birmingham,New,Bronze
C2851,04/06/2021,26-35,Male,Cardiff,New,Bronze
C2852,17/08/2020,46-55,Male,Cardiff,New,Bronze
C2853,22/12/2022,36-45,Male,Southampton,New,Gold
C2854,14/01/2020,26-35,Female,Nottingham,New,Gold
C2855,08/04/2022,36-45,Female,Newcastle,New,Silver
C2856,16/09/2021,26-35,Female,Glasgow,Returning,Silver
C2857,12/01/2020,26-35,Female,Southampton,New,Bronze
C2858,11/04/2021,18-25,Male,Cardiff,Returning,Bronze
C2859,27/06/2022,46-55,Female,Glasgow,New,Silver
C2860,16/03/2020,26-35,Non-binary,Southampton,New,Gold
C2861,14/03/2024,46-55,Male,Edinburgh,Returning,Bronze
C2862,11/03/2022,26-35,Female,Edinburgh,New,Bronze
C2863,09/07/2020,26-35,Female,Edinburgh,New,Silver
C2864,11/10/2021,26-35,Female,Cardiff,Returning,Gold
C2865,21/02/2020,18-25,Male,Cardiff,Returning,Bronze
C2866,21/10/2023,18-25,Non-binary,Leicester,New,Silver
C2867,03/12/2022,36-45,Male,Edinburgh,New,Bronze
C2868,20/07/2020,36-45,Female,Leicester,New,Bronze
C2869,13/11/2020,36-45,Male,Newcastle,New,Silver
C2870,27/07/2023,26-35,Female,Birmingham,New,Silver
C2871,03/02/2020,26-35,Male,Belfast,Returning,Silver
C2872,09/03/2024,46-55,Male,Sheffield,New,Silver
C2873,19/04/2022,18-25,Male,Birmingham,New,Silver
C2874,23/07/2020,26-35,Male,Belfast,Returning,Gold
C2875,24/12/2020,56-65,Female,Southampton,New,Silver
C2876,01/09/2021,36-45,Female,Leicester,New,Silver
C2877,20/11/2020,36-45,Female,Sheffield,New,Silver
C2878,08/11/2022,18-25,Male,Sheffield,New,Silver
C2879,25/06/2022,36-45,Non-binary,Edinburgh,Returning,Bronze
C2880,20/08/2021,26-35,Male,Liverpool,New,Silver
C2881,23/12/2021,65+,Male,Birmingham,New,Silver
C2882,10/11/2021,46-55,Male,Bristol,New,Silver
C2883,09/10/2021,36-45,Female,Glasgow,New,Bronze
C2884,28/06/2022,46-55,Male,Belfast,New,Gold
C2885,23/11/2020,36-45,Female,Leicester,Returning,Bronze
C2886,29/10/2020,65+,Male,Manchester,New,Silver
C2887,16/12/2021,18-25,Male,Sheffield,New,Bronze
C2888,18/09/2021,36-45,Female,Birmingham,New,Silver
C2889,12/01/2024,36-45,Male,Nottingham,New,Silver
C2890,06/09/2023,46-55,Female,Southampton,New,Gold
C2891,11/11/2020,56-65,Female,Cardiff,New,Silver
C2892,04/05/2020,26-35,Male,Newcastle,New,Bronze
C2893,18/04/2024,46-55,Male,Leicester,Returning,Bronze
C2894,16/08/2021,26-35,Male,Birmingham,New,Bronze
C2895,10/02/2020,18-25,Female,Bristol,Returning,Silver
C2896,28/05/2021,18-25,Female,Belfast,New,Silver
C2897,22/09/2023,46-55,Male,Newcastle,New,Bronze
C2898,17/02/2020,26-35,Male,Leicester,New,Bronze
C2899,16/03/2023,26-35,Male,Sheffield,Returning,Silver
C2900,15/01/2022,36-45,Female,Cardiff,Returning,Bronze
C2901,08/10/2023,36-45,Female,Glasgow,Returning,Gold
C2902,24/07/2020,36-45,Male,Sheffield,New,Silver
C2903,22/11/2020,18-25,Male,Bristol,New,Gold
C2904,22/03/2024,36-45,Female,Manchester,New,Gold
C2905,26/09/2023,26-35,Female,Glasgow,Returning,Silver
C2906,25/06/2021,18-25,Male,Belfast,Returning,Bronze
C2907,31/01/2021,46-55,Female,Manchester,New,Silver
C2908,25/03/2023,56-65,Female,Leeds,Returning,Bronze
C2909,06/01/2023,36-45,Female,Southampton,New,Bronze
C2910,04/01/2023,26-35,Male,Southampton,New,Gold
C2911,26/02/2020,26-35,Female,Edinburgh,New,Bronze
C2912,03/07/2022,18-25,Female,Cardiff,Returning,Gold
C2913,14/11/2022,26-35,Male,Leicester,New,Bronze
C2914,25/03/2022,36-45,Female,Manchester,New,Bronze
C2915,31/10/2020,46-55,Male,London,Returning,Bronze
C2916,14/01/2021,46-55,Male,Cardiff,Returning,Gold
C2917,03/03/2024,26-35,Female,Liverpool,Returning,Silver
C2918,18/03/2024,36-45,Male,Leicester,New,Bronze
C2919,20/01/2021,36-45,Female,Belfast,Returning,Silver
C2920,09/01/2024,26-35,Female,Liverpool,Returning,Bronze
C2921,06/02/2020,46-55,Female,Sheffield,New,Silver
C2922,14/09/2020,26-35,Male,Newcastle,Returning,Gold
C2923,18/10/2022,26-35,Male,Bristol,New,Bronze
C2924,15/05/2022,18-25,Male,Southampton,New,Silver
C2925,19/01/2023,18-25,Female,Birmingham,Returning,Bronze
C2926,28/03/2024,36-45,Male,Glasgow,Returning,Silver
C2927,19/08/2023,65+,Male,Manchester,Returning,Silver
C2928,23/03/2024,26-35,Female,London,New,Bronze
C2929,14/10/2021,36-45,Female,Bristol,New,Silver
C2930,24/07/2021,46-55,Male,Liverpool,Returning,Bronze
C2931,05/09/2022,46-55,Male,Glasgow,New,Bronze
C2932,07/06/2021,26-35,Male,Edinburgh,Returning,Bronze
C2933,12/10/2023,18-25,Male,Leeds,New,Gold
C2934,07/11/2020,46-55,Female,Nottingham,New,Bronze
C2935,16/06/2021,65+,Female,Bristol,Returning,Bronze
C2936,04/07/2022,18-25,Female,Glasgow,New,Bronze
C2937,09/01/2022,26-35,Male,Cardiff,New,Bronze
C2938,01/05/2021,46-55,Male,London,New,Silver
C2939,21/01/2022,18-25,Male,Newcastle,Returning,Bronze
C2940,03/11/2023,26-35,Male,Belfast,Returning,Bronze
C2941,01/11/2021,26-35,Male,Nottingham,New,Silver
C2942,02/08/2023,26-35,Male,Glasgow,New,Silver
C2943,14/08/2022,26-35,Female,Southampton,New,Silver
C2944,23/12/2020,56-65,Male,Liverpool,Returning,Silver
C2945,11/03/2022,56-65,Female,Nottingham,Returning,Bronze
C2946,05/11/2021,26-35,Female,Sheffield,New,Bronze
C2947,19/03/2022,36-45,Male,London,Returning,Bronze
C2948,28/02/2022,26-35,Male,Nottingham,Returning,Bronze
C2949,23/12/2023,26-35,Female,Liverpool,New,Bronze
C2950,07/05/2021,46-55,Female,Liverpool,New,Bronze
C2951,07/07/2020,46-55,Prefer not to say,Glasgow,Returning,Bronze
C2952,22/10/2023,26-35,Female,Manchester,New,Silver
C2953,06/05/2021,56-65,Male,Edinburgh,Returning,Bronze
C2954,08/08/2022,18-25,Female,Belfast,New,Bronze
C2955,21/04/2024,18-25,Male,Bristol,New,Bronze
C2956,29/10/2022,36-45,Male,Edinburgh,Returning,Bronze
C2957,09/05/2022,26-35,Male,Southampton,New,Silver
C2958,21/07/2023,56-65,Female,Sheffield,Returning,Bronze
C2959,28/03/2021,26-35,Female,Leeds,Returning,Bronze
C2960,20/02/2021,26-35,Female,Glasgow,New,Silver
C2961,09/12/2023,36-45,Male,Southampton,Returning,Gold
C2962,14/08/2023,26-35,Male,Manchester,Returning,Silver
C2963,08/06/2021,18-25,Female,Manchester,New,Gold
C2964,30/07/2022,36-45,Male,Sheffield,Returning,Silver
C2965,10/03/2023,36-45,Male,London,New,Silver
C2966,15/03/2020,36-45,Male,Glasgow,Returning,Silver
C2967,01/04/2023,36-45,Male,Leeds,New,Silver
C2968,05/03/2024,18-25,Male,Bristol,Returning,Silver
C2969,11/09/2020,36-45,Male,Liverpool,New,Silver
C2970,27/03/2022,26-35,Male,Edinburgh,New,Silver
C2971,22/04/2020,36-45,Male,Glasgow,New,Bronze
C2972,02/07/2022,26-35,Female,Cardiff,New,Gold
C2973,02/08/2021,46-55,Female,Sheffield,New,Silver
C2974,30/10/2023,26-35,Male,Sheffield,New,Bronze
C2975,25/03/2021,26-35,Female,Glasgow,New,Silver
C2976,30/06/2020,46-55,Female,Birmingham,New,Gold
C2977,15/02/2021,46-55,Male,Edinburgh,New,Bronze
C2978,26/11/2022,18-25,Female,Bristol,New,Bronze
C2979,30/12/2020,46-55,Male,Belfast,Returning,Silver
C2980,22/02/2021,65+,Female,Birmingham,Returning,Bronze
C2981,23/03/2022,26-35,Female,Belfast,Returning,Bronze
C2982,02/04/2021,46-55,Male,Nottingham,New,Bronze
C2983,05/01/2024,46-55,Male,Liverpool,New,Bronze
C2984,06/04/2021,56-65,Male,Bristol,New,Silver
C2985,31/12/2020,18-25,Male,Southampton,New,Bronze
C2986,05/02/2023,56-65,Male,Nottingham,Returning,Gold
C2987,02/12/2023,46-55,Male,Edinburgh,New,Silver
C2988,19/03/2024,46-55,Female,Belfast,New,Silver
C2989,10/09/2022,26-35,Male,Bristol,Returning,Bronze
C2990,11/10/2020,36-45,Female,Belfast,Returning,Bronze
C2991,16/05/2020,36-45,Female,Belfast,Returning,Silver
C2992,24/01/2020,18-25,Male,Liverpool,New,Silver
C2993,28/02/2023,36-45,Male,Sheffield,Returning,Silver
C2994,18/07/2021,26-35,Male,Glasgow,New,Bronze
C2995,11/03/2024,46-55,Female,Glasgow,New,Silver
C2996,11/10/2023,26-35,Female,London,Returning,Bronze
C2997,26/11/2023,46-55,Male,Leicester,New,Bronze
C2998,05/04/2020,46-55,Female,London,New,Silver
C2999,09/11/2020,36-45,Female,Nottingham,New,Bronze
C3000,16/03/2023,26-35,Female,Leicester,New,Silver
C3001,05/02/2022,36-45,Male,Leicester,New,Silver
C3002,30/03/2024,36-45,Female,Bristol,New,Silver
C3003,14/10/2022,18-25,Male,Birmingham,New,Silver
C3004,06/09/2023,26-35,Female,London,New,Bronze
C3005,25/04/2024,65+,Male,Sheffield,Returning,Bronze
C3006,25/03/2020,18-25,Female,Glasgow,New,Bronze
C3007,23/08/2023,18-25,Female,Leicester,New,Bronze
C3008,08/03/2024,26-35,Female,Cardiff,New,Bronze
C3009,04/08/2022,46-55,Female,Birmingham,Returning,Bronze
C3010,07/09/2022,18-25,Female,Cardiff,Returning,Gold
C3011,11/12/2023,26-35,Female,Belfast,New,Silver
C3012,04/07/2023,46-55,Male,Newcastle,New,Silver
C3013,17/07/2020,65+,Male,Belfast,New,Bronze
C3014,15/09/2022,46-55,Non-binary,Liverpool,Returning,Bronze
C3015,02/08/2022,36-45,Male,Bristol,Returning,Bronze
C3016,06/10/2023,18-25,Female,Belfast,Returning,Silver
C3017,13/07/2021,26-35,Male,Nottingham,New,Silver
C3018,27/06/2024,36-45,Male,Glasgow,New,Silver
C3019,18/03/2021,56-65,Female,Sheffield,Returning,Silver
C3020,07/11/2020,56-65,Male,Liverpool,Returning,Gold
C3021,15/06/2024,36-45,Male,Edinburgh,Returning,Silver
C3022,09/07/2022,36-45,Female,London,Returning,Bronze
C3023,17/04/2022,26-35,Male,Manchester,New,Bronze
C3024,06/01/2023,36-45,Female,Cardiff,New,Bronze
C3025,20/09/2022,18-25,Male,Belfast,New,Silver
C3026,21/06/2023,46-55,Female,London,New,Silver
C3027,26/08/2020,26-35,Male,Belfast,Returning,Silver
C3028,15/01/2024,18-25,Male,Birmingham,Returning,Silver
C3029,08/12/2022,65+,Male,Sheffield,New,Bronze
C3030,11/03/2020,46-55,Male,Liverpool,New,Bronze
C3031,06/03/2024,26-35,Male,Liverpool,Returning,Bronze
C3032,04/07/2021,36-45,Male,Newcastle,Returning,Silver
C3033,25/07/2022,56-65,Female,Southampton,New,Silver
C3034,25/09/2023,18-25,Female,Glasgow,Returning,Bronze
C3035,25/04/2023,36-45,Male,Southampton,Returning,Gold
C3036,08/11/2020,18-25,Male,Leeds,New,Bronze
C3037,24/09/2023,46-55,Female,Cardiff,Returning,Bronze
C3038,06/08/2020,46-55,Female,Edinburgh,Returning,Silver
C3039,10/01/2023,56-65,Male,Birmingham,New,Gold
C3040,16/05/2020,26-35,Female,Southampton,New,Silver
C3041,11/08/2021,36-45,Female,Edinburgh,Returning,Silver
C3042,12/10/2023,36-45,Female,Belfast,Returning,Bronze
C3043,30/05/2023,36-45,Female,Manchester,New,Bronze
C3044,26/07/2023,26-35,Female,Southampton,New,Silver
C3045,02/04/2023,46-55,Female,Leicester,New,Silver
C3046,17/03/2020,36-45,Male,Belfast,New,Bronze
C3047,09/05/2024,26-35,Female,Birmingham,New,Silver
C3048,27/01/2021,36-45,Female,Belfast,Returning,Gold
C3049,28/11/2020,26-35,Male,Cardiff,New,Bronze
C3050,20/03/2021,46-55,Female,Glasgow,New,Bronze
C3051,02/05/2021,36-45,Female,Leicester,Returning,Bronze
C3052,24/04/2023,26-35,Male,London,New,Gold
C3053,20/12/2023,65+,Male,Belfast,Returning,Gold
C3054,22/01/2024,26-35,Female,Nottingham,New,Bronze
C3055,21/10/2023,36-45,Male,Birmingham,Returning,Bronze
C3056,07/03/2024,18-25,Female,Edinburgh,New,Bronze
C3057,20/06/2023,18-25,Female,Glasgow,New,Bronze
C3058,28/12/2023,18-25,Male,Manchester,New,Bronze
C3059,29/10/2020,46-55,Female,Newcastle,New,Bronze
C3060,15/06/2020,18-25,Male,Bristol,New,Silver
C3061,03/07/2022,26-35,Female,Manchester,New,Bronze
C3062,12/01/2022,36-45,Female,Sheffield,Returning,Gold
C3063,07/01/2022,36-45,Female,Edinburgh,New,Silver
C3064,07/11/2021,36-45,Female,Manchester,New,Bronze
C3065,15/10/2022,56-65,Male,Sheffield,New,Silver
C3066,02/10/2023,46-55,Male,Leeds,New,Bronze
C3067,06/04/2023,56-65,Female,Leeds,Returning,Gold
C3068,02/03/2022,36-45,Female,Newcastle,Returning,Gold
C3069,09/06/2022,56-65,Female,Liverpool,Returning,Silver
C3070,28/11/2023,36-45,Male,London,Returning,Bronze
C3071,10/02/2020,26-35,Male,Leicester,New,Bronze
C3072,09/03/2023,18-25,Female,Manchester,Returning,Silver
C3073,19/10/2023,18-25,Male,Nottingham,New,Bronze
C3074,15/09/2020,36-45,Male,Manchester,New,Bronze
C3075,28/04/2020,56-65,Male,Glasgow,New,Gold
C3076,26/08/2022,26-35,Male,Belfast,New,Bronze
C3077,14/06/2023,26-35,Female,Sheffield,Returning,Silver
C3078,26/04/2024,18-25,Female,Liverpool,New,Bronze
C3079,21/03/2023,18-25,Female,Liverpool,Returning,Bronze
C3080,06/08/2023,26-35,Male,London,New,Gold
